-0.45	0.816686483
-0.44	0.823987433
-0.43	0.831187398
-0.42	0.838282603
-0.41	0.845269304
-0.4	0.852143789
-0.39	0.858902386
-0.38	0.865541462
-0.37	0.872057428
-0.36	0.878446739
-0.35	0.884705905
-0.34	0.890831485
-0.33	0.896820095
-0.32	0.902668412
-0.31	0.908373174
-0.3	0.913931185
-0.29	0.919339318
-0.28	0.924594515
-0.27	0.929693795
-0.26	0.934634253
-0.25	0.939413063
-0.24	0.944027483
-0.23	0.948474855
-0.22	0.95275261
-0.21	0.956858267
-0.2	0.960789439
-0.19	0.964543834
-0.18	0.968119257
-0.17	0.971513611
-0.16	0.974724902
-0.15	0.977751237
-0.14	0.980590831
-0.13	0.983242004
-0.12	0.985703184
-0.11	0.987972911
-0.1	0.990049834
-0.09	0.991932717
-0.08	0.993620436
-0.07	0.995111985
-0.06	0.996406472
-0.05	0.997503122
-0.04	0.998401279
-0.03	0.999100405
-0.02	0.99960008
-0.01	0.999900005
-1.96752E-14	1
0.01	0.999900005
0.02	0.99960008
0.03	0.999100405
0.04	0.998401279
0.05	0.997503122
0.06	0.996406472
0.07	0.995111985
0.08	0.993620436
0.09	0.991932717
0.1	0.990049834
0.11	0.987972911
0.12	0.985703184
0.13	0.983242004
0.14	0.980590831
0.15	0.977751237
0.16	0.974724902
0.17	0.971513611
0.18	0.968119257
0.19	0.964543834
0.2	0.960789439
0.21	0.956858267
0.22	0.95275261
0.23	0.948474855
0.24	0.944027483
0.25	0.939413063
0.26	0.934634253
0.27	0.929693795
0.28	0.924594515
0.29	0.919339318
0.3	0.913931185
0.31	0.908373174
0.32	0.902668412
0.33	0.896820095
0.34	0.890831485
0.35	0.884705905
0.36	0.878446739
0.37	0.872057428
0.38	0.865541462
0.39	0.858902386
0.4	0.852143789
0.41	0.845269304
0.42	0.838282603
0.43	0.831187398
0.44	0.823987433
0.45	0.816686483
0.46	0.809288348
0.47	0.801796856
0.48	0.794215853
0.49	0.786549202
0.5	0.778800783
0.51	0.770974485
0.52	0.763074204
0.53	0.755103842
0.54	0.747067303
0.55	0.738968488
0.56	0.730811294
0.57	0.72259961
0.58	0.714337314
0.59	0.70602827
0.6	0.697676326
0.61	0.689285311
0.62	0.680859029
0.63	0.672401262
0.64	0.663915763
0.65	0.655406254
0.66	0.646876425
0.67	0.638329928
0.68	0.629770381
0.69	0.621201359
0.7	0.612626394
0.71	0.604048975
0.72	0.595472542
0.73	0.586900488
0.74	0.578336153
0.75	0.569782825
0.76	0.561243736
0.77	0.552722064
0.78	0.544220926
0.79	0.535743381
0.8	0.527292424
0.81	0.51887099
0.82	0.51048195
0.83	0.502128106
0.84	0.493812198
0.85	0.485536895
0.86	0.477304799
0.87	0.469118442
0.88	0.460980286
0.89	0.452892721
0.9	0.444858066
0.91	0.436878568
0.92	0.428956399
0.93	0.42109366
0.94	0.413292378
0.95	0.405554505
0.96	0.39788192
